reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,80,3,11,l,0.730261699995026,None,11,3,80,5,177.35643399995752,,177.34276019991376,177.35643399995752,178.3396991000045,178.3396991000045,178.35646079992875,179.07417699997313,l,0.730261699995026,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
49,60,89,81,4,11,l,0.2709759999997914,None,11,4,81,4,179.08982629992533,,179.07692439993843,179.08982629992533,180.08973240002524,180.08973240002524,180.08973240002524,180.3740373000037,l,0.2709759999997914,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
11,30,7,82,5,11,t,0.37404529994819313,None,11,5,82,0,180.38964349997696,,180.37772549991496,180.38964349997696,181.3892076999182,181.3892076999182,181.3892076999182,181.7733256999636,t,0.37404529994819313,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
27,50,21,83,6,11,t,0.2578537999652326,None,11,6,83,2,181.78911200002767,,181.7756274000276,181.78911200002767,182.77224560000468,182.77224560000468,182.78901810001116,183.04034609999508,t,0.2578537999652326,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
78,80,162,84,0,12,t,0.2793404998956248,None,12,0,84,6,183.05572639999446,,183.0429741999833,183.05572639999446,184.05567669996526,184.05567669996526,184.05567669996526,184.33994350000285,t,0.2793404998956248,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
49,60,89,85,1,12,l,0.3007506000576541,None,12,1,85,4,184.35561839991715,,184.3423820999451,184.35561839991715,185.35575959994458,185.35575959994458,185.35575959994458,185.67242069996428,l,0.3007506000576541,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
40,55,62,86,2,12,l,0.4703993999864906,None,12,2,86,3,185.6887353999773,,185.6748131000204,185.6887353999773,186.6718335999176,186.6718335999176,186.6886627000058,187.1559697999619,l,0.4703993999864906,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
67,75,119,87,3,12,t,0.2735773000167683,None,12,3,87,5,187.17163949995302,,187.15829489997122,187.17163949995302,188.15537529997528,188.15537529997528,188.17176179995295,188.4393001999706,t,0.2735773000167683,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
27,50,21,88,4,12,t,0.34791800007224083,None,12,4,88,2,188.45517259999178,,188.44249369995669,188.45517259999178,189.4548446999397,189.4548446999397,189.4548446999397,189.80606229999103,t,0.34791800007224083,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
15,35,13,89,5,12,l,0.6449526000069454,None,12,5,89,1,189.8214510999387,,189.80851240002085,189.8214510999387,190.8052064999938,190.8052064999938,190.82137449993752,191.4560773000121,l,0.6449526000069454,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
11,30,7,90,6,12,t,0.899079900002107,None,12,6,90,0,191.47133019997273,,191.45964189991355,191.47133019997273,192.47085869999137,192.47085869999137,192.47085869999137,193.37227309995797,t,0.899079900002107,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
15,35,13,91,0,13,l,0.522220200044103,None,13,0,91,1,193.38766270002816,,193.37548970000353,193.38766270002816,194.3876600000076,194.3876600000076,194.3876600000076,194.92239540000446,l,0.522220200044103,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
40,55,62,92,1,13,t,0.5116251999279484,None,13,1,92,3,194.93762229999993,,194.92562360002194,194.93762229999993,195.93758109991904,195.93758109991904,195.93758109991904,196.45452119992115,t,0.5116251999279484,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
78,80,162,93,2,13,t,0.3276305999606848,None,13,2,93,6,196.47054479992948,,196.4571530999383,196.47054479992948,197.4538524999516,197.4538524999516,197.4704228999326,197.78815389994998,t,0.3276305999606848,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
49,60,89,94,3,13,l,0.2591012999182567,None,13,3,94,4,197.80384910001885,,197.79091540002264,197.80384910001885,198.80367369996384,198.80367369996384,198.80367369996384,199.0708949000109,l,0.2591012999182567,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
67,75,119,95,4,13,t,0.2676960000535473,None,13,4,95,5,199.08695779996924,,199.07312139996793,199.08695779996924,200.06987669994123,200.06987669994123,200.08685760002118,200.35436310002115,t,0.2676960000535473,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
27,50,21,96,5,13,l,0.2669872000114992,None,13,5,96,2,200.36987819999922,,200.3567787000211,200.36987819999922,201.36983540002257,201.36983540002257,201.36983540002257,201.63844249991234,l,0.2669872000114992,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
11,30,7,97,6,13,t,0.81840230000671,None,13,6,97,0,201.65332099993248,,201.6418661000207,201.65332099993248,202.65356709994376,202.65356709994376,202.65356709994376,203.48735820001457,t,0.81840230000671,None,P1,001,2024-11-21_17h02.08.695,delaydiscounting,2024.2.1post4,59.96070177791439,2024-11-21 17h02.19.890511 +0530,
