reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,80,3,11,t,1.0747087999479845,None,11,3,80,4,145.56138820003252,,145.54833880008664,145.56138820003252,146.56089970003814,146.56089970003814,146.56089970003814,147.6454650000669,t,1.0747087999479845,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,81,4,11,l,8.62811980000697,None,11,4,81,0,147.6608666999964,,147.65012510004453,147.6608666999964,148.66055270005018,148.66055270005018,148.66055270005018,157.29355649999343,l,8.62811980000697,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,82,5,11,l,2.8696030999999493,None,11,5,82,3,157.30949150002562,,157.29560559999663,157.30949150002562,158.29293630004395,158.29293630004395,158.30928580008913,161.17711150005925,l,2.8696030999999493,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,83,6,11,l,3.846430000034161,None,11,6,83,1,161.1922981000971,,161.18041860009544,161.1922981000971,162.1926650000969,162.1926650000969,162.1926650000969,166.04258580005262,l,3.846430000034161,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,84,0,12,l,16.024584500002675,None,12,0,84,0,166.05824600008782,,166.04489790007938,166.05824600008782,167.04163390002213,167.04163390002213,167.058276600088,183.073863800033,l,16.024584500002675,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,85,1,12,l,3.8123706999467686,None,12,1,85,4,183.08935020002536,,183.07633380009793,183.08935020002536,184.08915290003642,184.08915290003642,184.08915290003642,187.90727180009708,l,3.8123706999467686,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,86,2,12,t,0.32774700003210455,None,12,2,86,2,187.92219280009158,,187.9102247999981,187.92219280009158,188.92261900007725,188.92261900007725,188.92261900007725,189.25735329999588,t,0.32774700003210455,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,87,3,12,t,1.204356100060977,None,12,3,87,5,189.27216809999663,,189.2609611999942,189.27216809999663,190.27193760010414,190.27193760010414,190.27193760010414,191.48965880007017,t,1.204356100060977,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,88,4,12,t,1.3377642999403179,None,12,4,88,6,191.50504920003004,,191.4927083000075,191.50504920003004,192.50449160009157,192.50449160009157,192.50449160009157,193.85560400004033,t,1.3377642999403179,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,89,5,12,l,1.749446399975568,None,12,5,89,1,193.87150530004874,,193.85781280009542,193.87150530004874,194.87186569999903,194.87186569999903,194.87186569999903,196.6225897000404,l,1.749446399975568,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,90,6,12,l,2.8035039000678807,None,12,6,90,3,196.6379186999984,,196.62509800004773,196.6379186999984,197.63802030007355,197.63802030007355,197.63802030007355,200.45489010005258,l,2.8035039000678807,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,91,0,13,t,0.7810003000777215,None,13,0,91,5,200.4704330000095,,200.45783160009887,200.4704330000095,201.47103140002582,201.47103140002582,201.47103140002582,202.2552861000877,t,0.7810003000777215,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,92,1,13,l,2.8458832999458537,None,13,1,92,4,202.27048770000692,,202.258212500019,202.27048770000692,203.27052800008096,203.27052800008096,203.27052800008096,206.12125399999786,l,2.8458832999458537,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,93,2,13,l,2.1693701000185683,None,13,2,93,0,206.13659860007465,,206.12389220006298,206.13659860007465,207.13678830000572,207.13678830000572,207.13678830000572,209.3203216000693,l,2.1693701000185683,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,94,3,13,t,2.769060100079514,None,13,3,94,6,209.33601960004307,,209.324005600065,209.33601960004307,210.3194225000916,210.3194225000916,210.33616270008497,213.1032867000904,t,2.769060100079514,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,95,4,13,t,1.0797265999717638,None,13,4,95,3,213.1190242000157,,213.10544499999378,213.1190242000157,214.11895130004268,214.11895130004268,214.11895130004268,215.20324320008513,t,1.0797265999717638,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,96,5,13,l,0.3085264000110328,None,13,5,96,1,215.21904610004276,,215.20588240004145,215.21904610004276,216.2185917000752,216.2185917000752,216.2185917000752,216.53653919999488,l,0.3085264000110328,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,97,6,13,t,0.3602150999940932,None,13,6,97,2,216.55184010008816,,216.53949420002755,216.55184010008816,217.55184390000068,217.55184390000068,217.55184390000068,217.91966100002173,t,0.3602150999940932,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
