stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,1,3.0,30.130536099895835,,30.114124899962917,30.130536099895835,30.61414849990979,30.61414849990979,30.63154139998369,30.91474619996734,31.231748099904507,1,0.6096789999864995,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
11,1,3.0,31.247615999891423,,31.231826499919407,31.247615999891423,31.730501299956813,31.730501299956813,31.74705239990726,32.03032609994989,32.39826359995641,1,0.6588058000197634,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
12,1,3.0,32.4136730999453,,32.3983533999417,32.4136730999453,32.89779649989214,32.89779649989214,32.914279499906115,33.196810199995525,33.448745299945585,1,0.5463011999381706,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
13,1,2.0,33.462447299971245,,33.44883329991717,33.462447299971245,33.96338529989589,33.96338529989589,33.96338529989589,34.26421799999662,34.79875069996342,1,0.8242028000531718,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
14,1,2.0,34.813553099986166,,34.798842299962416,34.813553099986166,35.31448219995946,35.31448219995946,35.31448219995946,35.63003509992268,36.53114449989516,1,1.215623699943535,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
15,1,2.0,36.546061699977145,,36.531229899963364,36.546061699977145,37.03055309993215,37.03055309993215,37.047693499946035,37.346706999931484,37.714776299893856,1,0.6797491000033915,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
16,1,1.0,37.72973969997838,,37.71485409990419,37.72973969997838,38.22934669989627,38.22934669989627,38.22934669989627,38.53025839990005,39.11449339997489,1,0.8721725000068545,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
17,0.5,1.0,39.13024799991399,,39.11460939992685,39.13024799991399,39.61351859988645,39.61351859988645,39.63005819998216,39.913396399933845,40.634564099949785,0,1.0181711000623181,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
18,0.5,1.5,40.64557219995186,,40.63468749995809,40.64557219995186,41.14612669998314,41.14612669998314,41.14612669998314,41.446116899955086,41.829881499987096,1,0.6770344000542536,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
19,0.5,1.5,41.845243599964306,,41.82993779995013,41.845243599964306,42.32886969996616,42.32886969996616,42.346121099893935,42.63025879999623,42.997435199911706,1,0.6603605001000687,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
20,0.5,1.5,43.01229149999563,,42.9975645999657,43.01229149999563,43.512169099994935,43.512169099994935,43.512169099994935,43.81249149993528,44.13232559990138,1,0.6155850000213832,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
21,0.5,1.0,44.14529929996934,,44.13242119993083,44.14529929996934,44.64565509988461,44.64565509988461,44.64565509988461,44.94543359999079,45.18047589994967,1,0.5312594000715762,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
22,0.5,1.0,45.19562729995232,,45.18056649994105,45.19562729995232,45.69645309995394,45.69645309995394,45.69645309995394,45.99635639996268,46.596140699926764,1,0.8899003999540582,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
23,0.5,1.0,46.61194339999929,,46.596228499896824,46.61194339999929,47.09498649998568,47.09498649998568,47.11443549999967,47.3954667999642,47.91527159989346,1,0.8178607999579981,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
24,0.5,1.0,47.92889259988442,,47.91541839996353,47.92889259988442,48.42845919996034,48.42845919996034,48.42845919996034,48.72869299992453,49.19670039997436,1,0.7593907000264153,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
25,0.5,1.0,49.21104959992226,,49.196788399945945,49.21104959992226,49.71255949989427,49.71255949989427,49.71255949989427,50.02919419994578,50.511773599893786,1,0.7936412000562996,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
26,0.5,1.0,50.52810939995106,,50.51184309995733,50.52810939995106,51.01174779993016,51.01174779993016,51.02793869993184,51.31223689997569,51.728573599946685,1,0.7077791999327019,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
27,0.5,1.0,51.744585099979304,,51.72867199999746,51.744585099979304,52.22841869993135,52.22841869993135,52.245743199950084,52.52760949998628,52.91307039989624,1,0.6792510999366641,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
28,0.5,1.0,52.92773359990679,,52.913146299892105,52.92773359990679,53.42772589996457,53.42772589996457,53.42772589996457,53.7274961998919,54.4123949999921,1,0.9815750000998378,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
29,0.5,1.0,54.427428799914196,,54.41247049998492,54.427428799914196,54.928894999902695,54.928894999902695,54.928894999902695,55.243841799907386,55.562026399886236,1,0.6294351000105962,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
30,0.5,1.0,55.576654199976474,,55.562102699885145,55.576654199976474,56.07707689993549,56.07707689993549,56.07707689993549,56.377740799915045,56.545463099959306,1,0.4642909000394866,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
31,0.5,1.0,56.56083839992061,,56.545529699884355,56.56083839992061,57.044862899929285,57.044862899929285,57.060990499914624,57.34375429991633,57.427850499982014,1,0.3748602999839932,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
32,0.5,1.0,57.44345809996594,,57.42792309995275,57.44345809996594,57.94337919994723,57.94337919994723,57.94337919994723,58.24442329991143,58.41220989997964,1,0.45524409995414317,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
33,0.5,1.0,58.4273265999509,,58.41230239998549,58.4273265999509,58.92716019996442,58.92716019996442,58.92716019996442,59.22749499999918,71.72696849994827,0,12.786212999955751,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
34,0.5,1.5,71.74201689998154,,71.72705759992823,71.74201689998154,72.24159759993199,72.24159759993199,72.24159759993199,72.54212030000053,74.22488989995327,1,1.9720573999220505,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
35,0.5,1.5,74.24104369990528,,74.22496059990954,74.24104369990528,74.72525919997133,74.72525919997133,74.7423341999529,75.0257390999468,75.84469489997718,1,1.1179219000041485,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
36,0.5,1.5,75.85969119996298,,75.84480079996865,75.85969119996298,76.3584005999146,76.3584005999146,76.37477609992493,76.65772769995965,77.35934809991159,1,0.9880522000603378,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
37,0.5,1.0,77.37413069989998,,77.35942319990136,77.37413069989998,77.8584189999383,77.8584189999383,77.87410599994473,78.15877149999142,78.52740779996384,1,0.6622939999215305,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
38,0.5,1.0,78.54174479993526,,78.52754239994101,78.54174479993526,79.04291129997,79.04291129997,79.04291129997,79.34168489999138,79.67502409999724,1,0.6221235999837518,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
39,0.5,1.0,79.69051149999723,,79.6750994999893,79.69051149999723,80.1919823999051,80.1919823999051,80.1919823999051,80.50767969992012,80.92550029989798,1,0.7193939000135288,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
40,0.5,1.0,80.94117539993022,,80.92560009995941,80.94117539993022,81.44219649990555,81.44219649990555,81.44219649990555,81.7579648999963,82.2254584999755,1,0.7814876999473199,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
41,0.5,1.0,82.23983359988779,,82.22556789999362,82.23983359988779,82.74115829996299,82.74115829996299,82.74115829996299,83.0408608999569,83.30924129998311,1,0.5601286999881268,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
42,0.5,1.0,83.32385449996218,,83.3093447999563,83.32385449996218,83.82458919996861,83.82458919996861,83.82458919996861,84.14136849995703,84.52547529991716,1,0.6934891999699175,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
43,0.5,1.0,84.54091299988795,,84.52559559990186,84.54091299988795,85.0410802999977,85.0410802999977,85.0410802999977,85.34164569992572,85.69229199993424,1,0.6468517000321299,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
44,0.5,1.0,85.70697719999589,,85.6924260999076,85.70697719999589,86.18969379994087,86.18969379994087,86.20635839994065,86.48994079988915,86.79163669992704,1,0.5973194000544026,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
45,0.5,1.0,86.80743579997215,,86.79172729991842,86.80743579997215,87.30666539992671,87.30666539992671,87.32319639995694,87.60753999999724,91.05797609989531,0,3.7387346000177786,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
46,0.5,1.5,91.07341119996272,,91.0581437998917,91.07341119996272,91.57245789992157,91.57245789992157,91.57245789992157,91.87308889999986,92.5404528999934,1,0.9616727000102401,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
47,0.5,1.5,92.55583779991139,,92.54054759989958,92.55583779991139,93.05555719998665,93.05555719998665,93.05555719998665,93.35593979991972,93.72496299992781,1,0.6658346999902278,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
48,0.5,1.5,93.73907969996799,,93.72505769995041,93.73907969996799,94.23999389994424,94.23999389994424,94.23999389994424,94.53821169992443,94.8234722999623,1,0.5751967000542209,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
49,0.5,1.0,94.83914549998008,,94.82357279991265,94.83914549998008,95.32193509989884,95.32193509989884,95.33903709996957,95.62342649989296,96.29118289996404,1,0.9640853999881074,149268,001,2024-09-06_12h18.58.639,Adaptive_Staircase,2024.1.5,None,2024-09-06 12h19.02.891853 +0530,
