stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
34,0.5,13.0,39.94406060012989,,39.92874850006774,39.94406060012989,40.44348510005511,40.44348510005511,40.44348510005511,,40.578259100206196,1,0.12449389998801053,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
35,0.5,13.0,40.59281220007688,,40.57841130020097,40.59281220007688,41.09319490008056,41.09319490008056,41.09319490008056,,41.24534170003608,1,0.1427738000638783,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
36,0.5,12.5,41.26002590009011,,41.24547500000335,41.26002590009011,41.76029870007187,41.76029870007187,41.76029870007187,,41.928693199995905,1,0.1585065999533981,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
37,0.5,12.5,41.94293940020725,,41.9288229001686,41.94293940020725,42.44305910007097,42.44305910007097,42.44305910007097,,42.512477200012654,0,0.06677399994805455,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
38,0.5,13.0,42.52631780016236,,42.51260710018687,42.52631780016236,43.02594830002636,43.02594830002636,43.02594830002636,,43.16168130002916,1,0.12370619992725551,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
39,0.5,13.0,43.176088800188154,,43.161807800177485,43.176088800188154,43.6757567001041,43.6757567001041,43.6757567001041,,43.84479080000892,1,0.1541846999898553,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
40,0.5,13.0,43.85969140008092,,43.844915700145066,43.85969140008092,44.3596633002162,44.3596633002162,44.3596633002162,,44.544340800028294,1,0.17789739998988807,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
41,0.5,12.5,44.559818900190294,,44.54447010019794,44.559818900190294,45.058751200092956,45.058751200092956,45.058751200092956,,45.244818300008774,0,0.1712186001241207,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
42,0.5,13.0,45.25891080009751,,45.24495230009779,45.25891080009751,45.757955900160596,45.757955900160596,45.757955900160596,,45.91129680001177,1,0.13915030006319284,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
43,0.5,13.0,45.925568600185215,,45.91142320004292,45.925568600185215,46.42551110009663,46.42551110009663,46.42551110009663,,46.51281600003131,0,0.08430300001055002,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
44,0.5,13.5,46.52574870013632,,46.512945800088346,46.52574870013632,47.02570730005391,47.02570730005391,47.02570730005391,,47.14462300017476,1,0.11044279998168349,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
45,0.5,13.5,47.15938610001467,,47.14475130010396,47.15938610001467,47.658643500180915,47.658643500180915,47.658643500180915,,47.81099240016192,1,0.14368090010248125,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
46,0.5,13.5,47.8260281002149,,47.81112379999831,47.8260281002149,48.325871400069445,48.325871400069445,48.325871400069445,,48.41140760015696,1,0.07861960004083812,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
47,0.5,13.0,48.42551450012252,,48.41154060000554,48.42551450012252,48.92462800000794,48.92462800000794,48.92462800000794,49.22520310012624,51.593538200017065,1,2.6587402999866754,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
48,0.5,13.0,51.60845570010133,,51.593665700173005,51.60845570010133,52.108092800015584,52.108092800015584,52.108092800015584,,52.14368440001272,1,0.02492769993841648,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
49,0.5,13.0,52.15816430002451,,52.14381240005605,52.15816430002451,52.65725440019742,52.65725440019742,52.673733700066805,52.95780279999599,54.29369800002314,0,1.628579500131309,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
50,0.5,13.5,54.30803980003111,,54.29383200011216,54.30803980003111,54.8079571002163,54.8079571002163,54.8079571002163,,54.85970570007339,0,0.04201500001363456,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
51,0.5,14.0,54.87463800003752,,54.85983810015023,54.87463800003752,55.37470750021748,55.37470750021748,55.37470750021748,,55.4437483001966,0,0.0524104000069201,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
52,0.5,14.5,55.45804310007952,,55.44388290005736,55.45804310007952,55.957667000126094,55.957667000126094,55.957667000126094,,56.09289319999516,1,0.1267532000783831,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
53,0.5,14.5,56.10760400001891,,56.09302050014958,56.10760400001891,56.6078698001802,56.6078698001802,56.6078698001802,,56.80899010016583,1,0.18711669999174774,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
54,0.5,14.5,56.823370500002056,,56.80915270000696,56.823370500002056,57.324109400156885,57.324109400156885,57.324109400156885,,57.44286150019616,1,0.10709989978931844,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
55,0.5,14.0,57.45773440017365,,57.44304809998721,57.45773440017365,57.956705200020224,57.956705200020224,57.97388800000772,,58.05888120015152,1,0.0927061999682337,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
56,0.5,14.0,58.0736285999883,,58.058961200062186,58.0736285999883,58.57524650008418,58.57524650008418,58.57524650008418,,58.675566400168464,1,0.09353479999117553,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
57,0.5,14.0,58.69057870004326,,58.67569200019352,58.69057870004326,59.190729700028896,59.190729700028896,59.190729700028896,,59.32572490000166,0,0.12687880010344088,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
58,0.5,14.5,59.34035260020755,,59.325859300093725,59.34035260020755,59.84045210015029,59.84045210015029,59.84045210015029,,59.90929690003395,0,0.06532440008595586,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
59,0.5,15.0,59.92378760012798,,59.90942720021121,59.92378760012798,60.422854400007054,60.422854400007054,60.422854400007054,,60.490262700011954,0,0.05689939996227622,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
60,0.5,15.5,60.50602750014514,,60.49036080017686,60.50602750014514,60.98943240009248,60.98943240009248,61.006246300181374,,61.15825320011936,1,0.1637838000897318,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
61,0.5,15.5,61.17345680017024,,61.158358599990606,61.17345680017024,61.67278140014969,61.67278140014969,61.67278140014969,,61.757459399988875,1,0.0747266998514533,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
62,0.5,15.5,61.773121300153434,,61.75759270018898,61.773121300153434,62.274085900047794,62.274085900047794,62.274085900047794,62.57358130021021,62.608805200085044,1,0.31925900001078844,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
63,0.5,15.0,62.623600700171664,,62.6089375000447,62.623600700171664,63.12370380014181,63.12370380014181,63.12370380014181,,63.20873160008341,1,0.07936939992941916,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
64,0.5,15.0,63.2237590001896,,63.2088473001495,63.2237590001896,63.723736100131646,63.723736100131646,63.723736100131646,,63.742436500033364,1,0.014560800045728683,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
65,0.5,15.0,63.756655800156295,,63.74255369999446,63.756655800156295,64.25654440000653,64.25654440000653,64.25654440000653,,64.32571800006554,0,0.06257690000347793,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
66,0.5,15.5,64.33988740015775,,64.32585150003433,64.33988740015775,64.83998470008373,64.83998470008373,64.83998470008373,,64.95825950009748,1,0.11204399983398616,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
67,0.5,15.5,64.9731295001693,,64.9583847001195,64.9731295001693,65.47255580010824,65.47255580010824,65.47255580010824,,65.54086920013651,0,0.06169590004719794,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
68,0.5,16.0,65.55597460013814,,65.54095930000767,65.55597460013814,66.03964690002613,66.03964690002613,66.05602700007148,,66.14167510019615,1,0.09079879987984896,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
69,0.5,16.0,66.15660560014658,,66.14180109999143,66.15660560014658,66.6560004001949,66.6560004001949,66.6560004001949,,66.79175970004871,0,0.12405470013618469,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
70,0.5,16.5,66.80730270012282,,66.79189039999619,66.80730270012282,67.30621990002692,67.30621990002692,67.32269600010477,,67.42466150014661,0,0.10508760018274188,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
71,0.5,17.0,67.43961020000279,,67.4247909002006,67.43961020000279,67.93922360008582,67.93922360008582,67.93922360008582,,68.05802880018018,1,0.10125429998151958,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
72,0.5,17.0,68.07285310002044,,68.05815530009568,68.07285310002044,68.57242550002411,68.57242550002411,68.57242550002411,,68.69129380001687,0,0.10729499999433756,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
73,0.5,17.5,68.70600470015779,,68.691449200036,68.70600470015779,69.20680320006795,69.20680320006795,69.20680320006795,69.50600910000503,69.64254890009761,0,0.4335466001648456,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
74,0.5,18.0,69.65580600011162,,69.64268180006184,69.65580600011162,70.15598270017654,70.15598270017654,70.15598270017654,70.45561910001561,70.50782590010203,0,0.3429145000409335,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
75,0.5,18.5,70.52240780019201,,70.5079807001166,70.52240780019201,71.02242749999277,71.02242749999277,71.02242749999277,71.32223210018128,71.37425360013731,0,0.33472810010425746,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
76,0.5,19.0,71.38872340018861,,71.37438630010001,71.38872340018861,71.88883160008118,71.88883160008118,71.88883160008118,72.18849249999039,72.29077610000968,0,0.3956995999906212,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
77,0.5,19.5,72.30550470016897,,72.29093910008669,72.30550470016897,72.80495080002584,72.80495080002584,72.80495080002584,73.10542070004158,73.09094900009222,1,0.26985469995997846,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
78,0.5,19.5,73.10542070004158,,73.0911242000293,73.10542070004158,73.60519090015441,73.60519090015441,73.60519090015441,,73.87442180002108,0,0.26484109996818006,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
79,0.5,20.0,73.88852120004594,,73.87455250020139,73.88852120004594,74.38787020021118,74.38787020021118,74.38787020021118,74.68862880021334,74.84066880005412,1,0.44732680008746684,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
80,0.5,20.0,74.85522990021855,,74.84080220013857,74.85522990021855,75.35535530000925,75.35535530000925,75.35535530000925,75.65519100008532,75.74038770003244,1,0.3705813998822123,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
81,0.5,20.0,75.7551169001963,,75.74051700020209,75.7551169001963,76.25472269998863,76.25472269998863,76.25472269998863,,76.4896109001711,0,0.22523199999704957,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
82,0.5,20.0,76.50415910012089,,76.4897240002174,76.50415910012089,77.00489790015854,77.00489790015854,77.00489790015854,,77.09001100016758,1,0.06809510011225939,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
83,0.5,20.0,77.10511110001244,,77.09016170003451,77.10511110001244,77.60509350011125,77.60509350011125,77.60509350011125,,77.79045440000482,0,0.16995189990848303,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
84,0.5,20.0,77.80501140002161,,77.79058800009079,77.80501140002161,78.30472910008393,78.30472910008393,78.30472910008393,,78.34047010005452,0,0.019700099946931005,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
85,0.5,20.0,78.3553790000733,,78.34060200001113,78.3553790000733,78.85443260008469,78.85443260008469,78.85443260008469,79.1548586001154,79.25739890011027,1,0.3988528000190854,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
86,0.5,20.0,79.27133200014941,,79.25752970017493,79.27133200014941,79.7714415001683,79.7714415001683,79.7714415001683,,79.90684910002165,0,0.1307807001285255,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
87,0.5,20.0,79.92136830021627,,79.90697800018825,79.92136830021627,80.4209840002004,80.4209840002004,80.4209840002004,,80.52308270009235,0,0.09126380016095936,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
88,0.5,20.0,80.53779550013132,,80.5232158000581,80.53779550013132,81.0379029000178,81.0379029000178,81.0379029000178,,81.12298280000687,1,0.06896870001219213,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
89,0.5,20.0,81.13775250012986,,81.12311340007,81.13775250012986,81.63787660002708,81.63787660002708,81.63787660002708,,81.67327240016311,1,0.029343900037929416,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
90,0.5,20.0,81.68780770013109,,81.67339810007252,81.68780770013109,82.18747120001353,82.18747120001353,82.18747120001353,,82.37266320013441,0,0.17338400008156896,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
91,0.5,20.0,82.38749200012535,,82.37279280018993,82.38749200012535,82.88760300003923,82.88760300003923,82.88760300003923,,83.17134530004114,0,0.27835939987562597,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
92,0.5,20.0,83.18713239999488,,83.17148120002821,83.18713239999488,83.67105820006691,83.67105820006691,83.68738750019111,,83.93916020006873,1,0.2536802999675274,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
93,0.5,20.0,83.95431920001283,,83.93928749999031,83.95431920001283,84.45416620001197,84.45416620001197,84.45416620001197,,84.72275530011393,0,0.2522752000950277,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
94,0.5,20.0,84.73776460019872,,84.72288380004466,84.73776460019872,85.2365659000352,85.2365659000352,85.2365659000352,,85.37132890010253,1,0.11897290009073913,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
95,0.5,20.0,85.38720670016482,,85.37148920004256,85.38720670016482,85.88694720016792,85.88694720016792,85.88694720016792,,86.00664090015925,1,0.11504400009289384,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
96,0.5,20.0,86.02034170017578,,86.00676940008998,86.02034170017578,86.52062640013173,86.52062640013173,86.52062640013173,86.82035420020111,86.80570820020512,0,0.271447200095281,301273,001,2024-09-12_20h21.02.101,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h21.11.405010 +0530,
